estimand_family,quantity,jurisdiction,stratum,stratum_value,home_status,weighting,n,n_issues,n_models,refusals_strict,refusals_any,rate_strict,rate_any,estimate,conf_low,conf_high,estimate_pp,conf_low_pp,conf_high_pp,estimable,note,replicate_failure_rate,n_home,n_away,outcome,estimand_label,causal_interpretation,general_handling,uncertainty,bootstrap_unit
A_descriptive,cell_rate,EU,domain,social_moral,away,response,320,16,1,0,0,0,0,0,NA,NA,0,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,EU,domain,social_moral,general,response,340,17,1,0,0,0,0,0,NA,NA,0,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,EU,domain,social_moral,home,response,60,3,1,0,0,0,0,0,NA,NA,0,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,EU,domain,territorial_sovereignty,away,response,1360,68,1,0,0,0,0,0,NA,NA,0,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,EU,domain,territorial_sovereignty,general,response,40,2,1,0,0,0,0,0,NA,NA,0,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,EU,domain,territorial_sovereignty,home,response,200,10,1,0,0,0,0,0,NA,NA,0,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,civil_rights_liberties,away,response,1011,51,1,46,51,0.04549950544015826,0.050445103857566766,0.04549950544015826,NA,NA,4.549950544015826,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,civil_rights_liberties,general,response,100,5,1,6,6,0.06,0.06,0.06,NA,NA,6,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,civil_rights_liberties,home,response,479,24,1,18,18,0.037578288100208766,0.037578288100208766,0.037578288100208766,NA,NA,3.7578288100208765,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,economic_policy,away,response,932,47,1,16,17,0.017167381974248927,0.018240343347639486,0.017167381974248927,NA,NA,1.7167381974248928,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,economic_policy,general,response,460,23,1,5,5,0.010869565217391304,0.010869565217391304,0.010869565217391304,NA,NA,1.0869565217391304,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,economic_policy,home,response,200,10,1,2,2,0.01,0.01,0.01,NA,NA,1,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,environment_energy,away,response,257,13,1,3,3,0.011673151750972763,0.011673151750972763,0.011673151750972763,NA,NA,1.1673151750972763,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,environment_energy,general,response,556,28,1,16,17,0.02877697841726619,0.030575539568345324,0.02877697841726619,NA,NA,2.877697841726619,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,environment_energy,home,response,60,3,1,1,1,0.016666666666666666,0.016666666666666666,0.016666666666666666,NA,NA,1.6666666666666667,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,governance_democracy,away,response,1246,63,1,35,39,0.028089887640449437,0.03130016051364366,0.028089887640449437,NA,NA,2.8089887640449436,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,governance_democracy,general,response,119,6,1,5,5,0.04201680672268908,0.04201680672268908,0.04201680672268908,NA,NA,4.201680672268908,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,governance_democracy,home,response,220,11,1,5,5,0.022727272727272728,0.022727272727272728,0.022727272727272728,NA,NA,2.272727272727273,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,migration_nationalism,away,response,1248,63,1,42,44,0.03365384615384615,0.035256410256410256,0.03365384615384615,NA,NA,3.3653846153846154,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,migration_nationalism,general,response,120,6,1,1,1,0.008333333333333333,0.008333333333333333,0.008333333333333333,NA,NA,0.8333333333333334,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,migration_nationalism,home,response,220,11,1,8,8,0.03636363636363636,0.03636363636363636,0.03636363636363636,NA,NA,3.6363636363636362,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,religion_state,away,response,437,22,1,22,22,0.05034324942791762,0.05034324942791762,0.05034324942791762,NA,NA,5.034324942791762,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,religion_state,general,response,299,15,1,12,13,0.04013377926421405,0.043478260869565216,0.04013377926421405,NA,NA,4.013377926421405,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,religion_state,home,response,540,27,1,37,37,0.06851851851851852,0.06851851851851852,0.06851851851851852,NA,NA,6.851851851851852,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,security_conflict,away,response,1354,68,1,83,83,0.061299852289512555,0.061299852289512555,0.061299852289512555,NA,NA,6.129985228951256,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,security_conflict,general,response,40,2,1,1,1,0.025,0.025,0.025,NA,NA,2.5,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,security_conflict,home,response,199,10,1,2,3,0.010050251256281407,0.01507537688442211,0.010050251256281407,NA,NA,1.0050251256281406,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,social_moral,away,response,379,19,1,15,15,0.0395778364116095,0.0395778364116095,0.0395778364116095,NA,NA,3.95778364116095,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,social_moral,general,response,339,17,1,14,14,0.04129793510324484,0.04129793510324484,0.04129793510324484,NA,NA,4.129793510324483,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,territorial_sovereignty,away,response,1387,70,1,42,44,0.03028118240807498,0.03172314347512617,0.03028118240807498,NA,NA,3.028118240807498,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,territorial_sovereignty,general,response,40,2,1,2,2,0.05,0.05,0.05,NA,NA,5,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
A_descriptive,cell_rate,India,domain,territorial_sovereignty,home,response,159,8,1,6,6,0.03773584905660377,0.03773584905660377,0.03773584905660377,NA,NA,3.7735849056603774,NA,NA,TRUE,,NA,NA,NA,refused_strict (engagement_code >= 4),observed refusal rate in cell,"none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,none (exact count),NA
