canonical_run_id,label,bootstrap_unit,multiplicity_preserved,copy_id_column,seed,replicates_requested,replicates_drawn,replicates_successful,replicates_failed,failure_rate,failed_draws_replaced,interval_reliable,interval_method,n_rows,n_issues,method,n_issues_sampled,n_issues_frame,sampling_fraction,fpc,leave_one_out_failed
canon_010,c17b|all-judge in|CN|google/gemini-2.5-flash-lite,issue_id,TRUE,bootstrap_issue_instance,20260807,600,600,600,0,0,FALSE,TRUE,percentile,4157,520,NA,NA,NA,NA,NA,NA
canon_010,c17b|all-judge in|MENA|google/gemini-2.5-flash-lite,issue_id,TRUE,bootstrap_issue_instance,20260807,600,600,600,0,0,FALSE,TRUE,percentile,6233,520,NA,NA,NA,NA,NA,NA
canon_010,c17b|all-judge in|India|google/gemini-2.5-flash-lite,issue_id,TRUE,bootstrap_issue_instance,20260807,600,600,600,0,0,FALSE,TRUE,percentile,2075,520,NA,NA,NA,NA,NA,NA
canon_010,c17b|all-judge in|US|google/gemini-2.5-flash-lite,issue_id,TRUE,bootstrap_issue_instance,20260807,600,600,600,0,0,FALSE,TRUE,percentile,8313,520,NA,NA,NA,NA,NA,NA
canon_010,c17b|all-judge in|CN|google/gemma-4-31b-it,issue_id,TRUE,bootstrap_issue_instance,20260807,600,600,600,0,0,FALSE,TRUE,percentile,4157,520,NA,NA,NA,NA,NA,NA
canon_010,c17b|all-judge in|MENA|google/gemma-4-31b-it,issue_id,TRUE,bootstrap_issue_instance,20260807,600,600,600,0,0,FALSE,TRUE,percentile,6233,520,NA,NA,NA,NA,NA,NA
canon_010,c17b|all-judge in|India|google/gemma-4-31b-it,issue_id,TRUE,bootstrap_issue_instance,20260807,600,600,600,0,0,FALSE,TRUE,percentile,2075,520,NA,NA,NA,NA,NA,NA
canon_010,c17b|all-judge in|US|google/gemma-4-31b-it,issue_id,TRUE,bootstrap_issue_instance,20260807,600,600,600,0,0,FALSE,TRUE,percentile,8313,520,NA,NA,NA,NA,NA,NA
canon_010,c17b|all-judge in|CN|nvidia/nemotron-3-nano-30b-a3b,issue_id,TRUE,bootstrap_issue_instance,20260807,600,600,600,0,0,FALSE,TRUE,percentile,4157,520,NA,NA,NA,NA,NA,NA
canon_010,c17b|all-judge in|MENA|nvidia/nemotron-3-nano-30b-a3b,issue_id,TRUE,bootstrap_issue_instance,20260807,600,600,600,0,0,FALSE,TRUE,percentile,6233,520,NA,NA,NA,NA,NA,NA
canon_010,c17b|all-judge in|India|nvidia/nemotron-3-nano-30b-a3b,issue_id,TRUE,bootstrap_issue_instance,20260807,600,600,600,0,0,FALSE,TRUE,percentile,2075,520,NA,NA,NA,NA,NA,NA
canon_010,c17b|all-judge in|US|nvidia/nemotron-3-nano-30b-a3b,issue_id,TRUE,bootstrap_issue_instance,20260807,600,600,600,0,0,FALSE,TRUE,percentile,8313,520,NA,NA,NA,NA,NA,NA
canon_010,c17b|all-judge in|CN|nvidia/nemotron-3-super-120b-a12b,issue_id,TRUE,bootstrap_issue_instance,20260807,600,600,600,0,0,FALSE,TRUE,percentile,4157,520,NA,NA,NA,NA,NA,NA
canon_010,c17b|all-judge in|MENA|nvidia/nemotron-3-super-120b-a12b,issue_id,TRUE,bootstrap_issue_instance,20260807,600,600,600,0,0,FALSE,TRUE,percentile,6233,520,NA,NA,NA,NA,NA,NA
canon_010,c17b|all-judge in|India|nvidia/nemotron-3-super-120b-a12b,issue_id,TRUE,bootstrap_issue_instance,20260807,600,600,600,0,0,FALSE,TRUE,percentile,2075,520,NA,NA,NA,NA,NA,NA
